Genotype	HN Cob Width	HN Cob Weight	HN Cob Length	HN 20 Kernel Weight	LN Cob Width 2019	LN Cob Weight	LN Cob Length	LN 20 Kernel Weight
A659	28.425	8.58	13.51666667	6.2	20.175	8.375	14.2	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	8.375	14.2	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	8.375	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	24.475	5.1	14.2	5.7
A659	28.425	8.58	13.51666667	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	24.475	8.375	14.2	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	5.1	14.2	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	24.475	8.375	12.06666667	5.7
A659	28.425	8.58	13.51666667	6.2	20.175	5.1	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	5.1	14.2	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	28.425	8.58	12.73333333	6.2	20.175	5.1	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	8.375	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	8.375	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	5.1	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	8.375	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	8.375	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	8.375	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	8.375	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	5.1	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	5.1	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	5.1	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	8.375	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	5.1	14.2	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	5.1	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	5.1	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	24.475	8.375	12.06666667	5.7
A659	22.24	17.025	13.51666667	6.2	20.175	5.1	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	5.1	14.2	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	22.24	17.025	12.73333333	6.2	20.175	5.1	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	8.375	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	8.375	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	5.1	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	5.1	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	8.375	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	5.1	14.2	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	5.1	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	24.475	8.375	12.06666667	5.7
A659	28.425	17.025	12.73333333	6.2	20.175	5.1	14.2	5.7
A679	25.35	11.625	13.88333333	5	24.475	11.175	11.68333333	4.5
A679	25.35	11.625	13.88333333	5	24.475	11.95	11.68333333	4.3
A679	25.35	11.625	13.88333333	5	24.475	11.175	11.68333333	4.3
A679	25.35	11.625	13.88333333	5	23.25	11.175	11.68333333	4.5
A679	25.35	11.625	13.88333333	5	23.25	11.175	11.68333333	4.3
A679	25.35	11.625	13.88333333	5	24.475	11.95	11.68333333	4.5
A679	25.35	11.625	13.88333333	5	24.475	11.95	14.68333333	4.5
A679	25.35	11.625	13.88333333	5	23.25	11.95	11.68333333	4.3
A679	25.35	11.625	13.88333333	5	24.475	11.175	14.68333333	4.5
A679	25.35	11.625	13.88333333	5	23.25	11.95	14.68333333	4.3
A679	25.35	11.625	13.88333333	5	23.25	11.175	14.68333333	4.3
A679	25.35	11.625	13.88333333	5	24.475	11.175	14.68333333	4.3
A679	25.35	11.625	13.88333333	5	23.25	11.95	14.68333333	4.5
A679	25.35	11.625	13.88333333	5	23.25	11.175	14.68333333	4.5
A679	25.35	11.625	13.88333333	5	23.25	11.95	11.68333333	4.5
A679	25.35	11.625	13.88333333	5	24.475	11.95	14.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	24.475	11.175	11.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	24.475	11.95	11.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	24.475	11.175	11.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	23.25	11.175	11.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	23.25	11.175	11.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	24.475	11.95	11.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	24.475	11.95	14.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	23.25	11.95	11.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	24.475	11.175	14.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	23.25	11.95	14.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	23.25	11.175	14.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	24.475	11.175	14.68333333	4.3
A679	25.35	11.625	13.27571429	4.2	23.25	11.95	14.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	23.25	11.175	14.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	23.25	11.95	11.68333333	4.5
A679	25.35	11.625	13.27571429	4.2	24.475	11.95	14.68333333	4.3
A679		11.625	13.88333333	5	24.475	11.175	11.68333333	4.5
A679		11.625	13.88333333	5	24.475	11.95	11.68333333	4.3
A679		11.625	13.88333333	5	24.475	11.175	11.68333333	4.3
A679		11.625	13.88333333	5	23.25	11.175	11.68333333	4.5
A679		11.625	13.88333333	5	23.25	11.175	11.68333333	4.3
A679		11.625	13.88333333	5	24.475	11.95	11.68333333	4.5
A679		11.625	13.88333333	5	24.475	11.95	14.68333333	4.5
A679		11.625	13.88333333	5	23.25	11.95	11.68333333	4.3
A679		11.625	13.88333333	5	24.475	11.175	14.68333333	4.5
A679		11.625	13.88333333	5	23.25	11.95	14.68333333	4.3
A679		11.625	13.88333333	5	23.25	11.175	14.68333333	4.3
A679		11.625	13.88333333	5	24.475	11.175	14.68333333	4.3
A679		11.625	13.88333333	5	23.25	11.95	14.68333333	4.5
A679		11.625	13.88333333	5	23.25	11.175	14.68333333	4.5
A679		11.625	13.88333333	5	23.25	11.95	11.68333333	4.5
A679		11.625	13.88333333	5	24.475	11.95	14.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	24.475	11.175	11.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	24.475	11.95	11.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	24.475	11.175	11.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	23.25	11.175	11.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	23.25	11.175	11.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	24.475	11.95	11.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	24.475	11.95	14.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	23.25	11.95	11.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	24.475	11.175	14.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	23.25	11.95	14.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	23.25	11.175	14.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	24.475	11.175	14.68333333	4.3
A679	25.35	11.625	13.88333333	4.2	23.25	11.95	14.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	23.25	11.175	14.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	23.25	11.95	11.68333333	4.5
A679	25.35	11.625	13.88333333	4.2	24.475	11.95	14.68333333	4.3
A679		11.625	13.88333333	4.2	24.475	11.175	11.68333333	4.5
A679		11.625	13.88333333	4.2	24.475	11.95	11.68333333	4.3
A679		11.625	13.88333333	4.2	24.475	11.175	11.68333333	4.3
A679		11.625	13.88333333	4.2	23.25	11.175	11.68333333	4.5
A679		11.625	13.88333333	4.2	23.25	11.175	11.68333333	4.3
A679		11.625	13.88333333	4.2	24.475	11.95	11.68333333	4.5
A679		11.625	13.88333333	4.2	24.475	11.95	14.68333333	4.5
A679		11.625	13.88333333	4.2	23.25	11.95	11.68333333	4.3
A679		11.625	13.88333333	4.2	24.475	11.175	14.68333333	4.5
A679		11.625	13.88333333	4.2	23.25	11.95	14.68333333	4.3
A679		11.625	13.88333333	4.2	23.25	11.175	14.68333333	4.3
A679		11.625	13.88333333	4.2	24.475	11.175	14.68333333	4.3
A679		11.625	13.88333333	4.2	23.25	11.95	14.68333333	4.5
A679		11.625	13.88333333	4.2	23.25	11.175	14.68333333	4.5
A679		11.625	13.88333333	4.2	23.25	11.95	11.68333333	4.5
A679		11.625	13.88333333	4.2	24.475	11.95	14.68333333	4.3
A679		11.625	13.27571429	4.2	24.475	11.175	11.68333333	4.5
A679		11.625	13.27571429	4.2	24.475	11.95	11.68333333	4.3
A679		11.625	13.27571429	4.2	24.475	11.175	11.68333333	4.3
A679		11.625	13.27571429	4.2	23.25	11.175	11.68333333	4.5
A679		11.625	13.27571429	4.2	23.25	11.175	11.68333333	4.3
A679		11.625	13.27571429	4.2	24.475	11.95	11.68333333	4.5
A679		11.625	13.27571429	4.2	24.475	11.95	14.68333333	4.5
A679		11.625	13.27571429	4.2	23.25	11.95	11.68333333	4.3
A679		11.625	13.27571429	4.2	24.475	11.175	14.68333333	4.5
A679		11.625	13.27571429	4.2	23.25	11.95	14.68333333	4.3
A679		11.625	13.27571429	4.2	23.25	11.175	14.68333333	4.3
A679		11.625	13.27571429	4.2	24.475	11.175	14.68333333	4.3
A679		11.625	13.27571429	4.2	23.25	11.95	14.68333333	4.5
A679		11.625	13.27571429	4.2	23.25	11.175	14.68333333	4.5
A679		11.625	13.27571429	4.2	23.25	11.95	11.68333333	4.5
A679		11.625	13.27571429	4.2	24.475	11.95	14.68333333	4.3
A679	25.35	11.625	13.27571429	5	24.475	11.175	11.68333333	4.5
A679	25.35	11.625	13.27571429	5	24.475	11.95	11.68333333	4.3
A679	25.35	11.625	13.27571429	5	24.475	11.175	11.68333333	4.3
A679	25.35	11.625	13.27571429	5	23.25	11.175	11.68333333	4.5
A679	25.35	11.625	13.27571429	5	23.25	11.175	11.68333333	4.3
A679	25.35	11.625	13.27571429	5	24.475	11.95	11.68333333	4.5
A679	25.35	11.625	13.27571429	5	24.475	11.95	14.68333333	4.5
A679	25.35	11.625	13.27571429	5	23.25	11.95	11.68333333	4.3
A679	25.35	11.625	13.27571429	5	24.475	11.175	14.68333333	4.5
A679	25.35	11.625	13.27571429	5	23.25	11.95	14.68333333	4.3
A679	25.35	11.625	13.27571429	5	23.25	11.175	14.68333333	4.3
A679	25.35	11.625	13.27571429	5	24.475	11.175	14.68333333	4.3
A679	25.35	11.625	13.27571429	5	23.25	11.95	14.68333333	4.5
A679	25.35	11.625	13.27571429	5	23.25	11.175	14.68333333	4.5
A679	25.35	11.625	13.27571429	5	23.25	11.95	11.68333333	4.5
A679	25.35	11.625	13.27571429	5	24.475	11.95	14.68333333	4.3
A679		11.625	13.27571429	5	24.475	11.175	11.68333333	4.5
A679		11.625	13.27571429	5	24.475	11.95	11.68333333	4.3
A679		11.625	13.27571429	5	24.475	11.175	11.68333333	4.3
A679		11.625	13.27571429	5	23.25	11.175	11.68333333	4.5
A679		11.625	13.27571429	5	23.25	11.175	11.68333333	4.3
A679		11.625	13.27571429	5	24.475	11.95	11.68333333	4.5
A679		11.625	13.27571429	5	24.475	11.95	14.68333333	4.5
A679		11.625	13.27571429	5	23.25	11.95	11.68333333	4.3
A679		11.625	13.27571429	5	24.475	11.175	14.68333333	4.5
A679		11.625	13.27571429	5	23.25	11.95	14.68333333	4.3
A679		11.625	13.27571429	5	23.25	11.175	14.68333333	4.3
A679		11.625	13.27571429	5	24.475	11.175	14.68333333	4.3
A679		11.625	13.27571429	5	23.25	11.95	14.68333333	4.5
A679		11.625	13.27571429	5	23.25	11.175	14.68333333	4.5
A679		11.625	13.27571429	5	23.25	11.95	11.68333333	4.5
A679		11.625	13.27571429	5	24.475	11.95	14.68333333	4.3
A680	24	15.75	15.85	4.9	22.35	7.4	13.64	4.1
A680	24	15.75	15.85	4.9	22.35	7.4	15.15	4.1
A680	24	15.75	15.85	4.9	24.575	7.4	15.15	4.1
A680	24	15.75	15.85	4.9	24.575	13.85	15.15	4.1
A680	24	15.75	15.85	4.9	24.575	7.4	13.64	4.1
A680	24	15.75	15.85	4.9	22.35	13.85	15.15	4.1
A680	24	15.75	15.85	4.9	24.575	13.85	13.64	4.1
A680	24	15.75	15.85	4.9	22.35	13.85	13.64	4.1
A680		15.75	15.85	4.8	22.35	7.4	13.64	4.1
A680		15.75	15.85	4.8	22.35	7.4	15.15	4.1
A680		15.75	15.85	4.8	24.575	7.4	15.15	4.1
A680		15.75	15.85	4.8	24.575	13.85	15.15	4.1
A680		15.75	15.85	4.8	24.575	7.4	13.64	4.1
A680		15.75	15.85	4.8	22.35	13.85	15.15	4.1
A680		15.75	15.85	4.8	24.575	13.85	13.64	4.1
A680		15.75	15.85	4.8	22.35	13.85	13.64	4.1
A680		15.75	14.03333333	4.9	22.35	7.4	13.64	4.1
A680		15.75	14.03333333	4.9	22.35	7.4	15.15	4.1
A680		15.75	14.03333333	4.9	24.575	7.4	15.15	4.1
A680		15.75	14.03333333	4.9	24.575	13.85	15.15	4.1
A680		15.75	14.03333333	4.9	24.575	7.4	13.64	4.1
A680		15.75	14.03333333	4.9	22.35	13.85	15.15	4.1
A680		15.75	14.03333333	4.9	24.575	13.85	13.64	4.1
A680		15.75	14.03333333	4.9	22.35	13.85	13.64	4.1
A680	24	15.75	14.03333333	4.9	22.35	7.4	13.64	4.1
A680	24	15.75	14.03333333	4.9	22.35	7.4	15.15	4.1
A680	24	15.75	14.03333333	4.9	24.575	7.4	15.15	4.1
A680	24	15.75	14.03333333	4.9	24.575	13.85	15.15	4.1
A680	24	15.75	14.03333333	4.9	24.575	7.4	13.64	4.1
A680	24	15.75	14.03333333	4.9	22.35	13.85	15.15	4.1
A680	24	15.75	14.03333333	4.9	24.575	13.85	13.64	4.1
A680	24	15.75	14.03333333	4.9	22.35	13.85	13.64	4.1
A680	24	15.75	15.85	4.8	22.35	7.4	13.64	4.1
A680	24	15.75	15.85	4.8	22.35	7.4	15.15	4.1
A680	24	15.75	15.85	4.8	24.575	7.4	15.15	4.1
A680	24	15.75	15.85	4.8	24.575	13.85	15.15	4.1
A680	24	15.75	15.85	4.8	24.575	7.4	13.64	4.1
A680	24	15.75	15.85	4.8	22.35	13.85	15.15	4.1
A680	24	15.75	15.85	4.8	24.575	13.85	13.64	4.1
A680	24	15.75	15.85	4.8	22.35	13.85	13.64	4.1
A680		15.75	15.85	4.9	22.35	7.4	13.64	4.1
A680		15.75	15.85	4.9	22.35	7.4	15.15	4.1
A680		15.75	15.85	4.9	24.575	7.4	15.15	4.1
A680		15.75	15.85	4.9	24.575	13.85	15.15	4.1
A680		15.75	15.85	4.9	24.575	7.4	13.64	4.1
A680		15.75	15.85	4.9	22.35	13.85	15.15	4.1
A680		15.75	15.85	4.9	24.575	13.85	13.64	4.1
A680		15.75	15.85	4.9	22.35	13.85	13.64	4.1
A680	24	15.75	14.03333333	4.8	22.35	7.4	13.64	4.1
A680	24	15.75	14.03333333	4.8	22.35	7.4	15.15	4.1
A680	24	15.75	14.03333333	4.8	24.575	7.4	15.15	4.1
A680	24	15.75	14.03333333	4.8	24.575	13.85	15.15	4.1
A680	24	15.75	14.03333333	4.8	24.575	7.4	13.64	4.1
A680	24	15.75	14.03333333	4.8	22.35	13.85	15.15	4.1
A680	24	15.75	14.03333333	4.8	24.575	13.85	13.64	4.1
A680	24	15.75	14.03333333	4.8	22.35	13.85	13.64	4.1
A680		15.75	14.03333333	4.8	22.35	7.4	13.64	4.1
A680		15.75	14.03333333	4.8	22.35	7.4	15.15	4.1
A680		15.75	14.03333333	4.8	24.575	7.4	15.15	4.1
A680		15.75	14.03333333	4.8	24.575	13.85	15.15	4.1
A680		15.75	14.03333333	4.8	24.575	7.4	13.64	4.1
A680		15.75	14.03333333	4.8	22.35	13.85	15.15	4.1
A680		15.75	14.03333333	4.8	24.575	13.85	13.64	4.1
A680		15.75	14.03333333	4.8	22.35	13.85	13.64	4.1
A682	20.73333333	6.05	16.25	6.1	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6.1	20	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6.1	20	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6.1	20	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20.525	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6.1	20	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20.525	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20.525	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20.525	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20.525	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20	8.62	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20	11.45	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20.525	11.45	12.28333333	6.4
A682	19.75	6.05	16.48571429	6	20	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20.525	8.62	16.46666667	6.4
A682	19.75	6.05	16.48571429	6	20	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.48571429	6	20	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.48571429	6	20	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20.525	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20.525	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20	8.62	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20	11.45	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20.525	11.45	12.28333333	6.4
A682	20.73333333	6.05	16.25	6	20	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20.525	8.62	16.46666667	6.4
A682	20.73333333	6.05	16.25	6	20	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20	11.45	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20	11.45	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20.525	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20.525	11.45	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20.525	11.45	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20.525	11.45	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20	11.45	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20	11.45	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20.525	11.45	12.28333333	6.4
A682	19.75	16	16.48571429	6.1	20	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20.525	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6.1	20	8.62	16.46666667	6.4
A682	19.75	16	16.25	6	20	11.45	12.28333333	6.4
A682	19.75	16	16.25	6	20	11.45	16.46666667	6.4
A682	19.75	16	16.25	6	20	8.62	12.28333333	6.4
A682	19.75	16	16.25	6	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.25	6	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.25	6	20.525	8.62	16.46666667	6.4
A682	19.75	16	16.25	6	20.525	11.45	16.46666667	6.4
A682	19.75	16	16.25	6	20.525	11.45	12.28333333	6.4
A682	19.75	16	16.25	6	20.525	11.45	16.46666667	6.4
A682	19.75	16	16.25	6	20	8.62	12.28333333	6.4
A682	19.75	16	16.25	6	20	11.45	16.46666667	6.4
A682	19.75	16	16.25	6	20	11.45	12.28333333	6.4
A682	19.75	16	16.25	6	20.525	11.45	12.28333333	6.4
A682	19.75	16	16.25	6	20	8.62	16.46666667	6.4
A682	19.75	16	16.25	6	20.525	8.62	16.46666667	6.4
A682	19.75	16	16.25	6	20	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6	20	11.45	12.28333333	6.4
A682	19.75	16	16.48571429	6	20	11.45	16.46666667	6.4
A682	19.75	16	16.48571429	6	20	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6	20.525	8.62	12.28333333	6.4
A682	19.75	16	16.48571429	6	20.525	8.62	16.46666667	6.4
A682	19.75	16	16.48571429	6	20.525	11.45	16.46666667	6.4
